时间,经度,纬度,传感器类型,RA_1_1,RA_1_2,RA_2_1,RA_2_2,RA_3_1,RA_3_2,RA_4_1,RA_4_2,信号源批号,目标编号
2018042910351016,124.5426721,26.38226743,R,3,"9195.535, 9357.275",2,"1.1531, 2.5491, 4.1217",2,"569.594, 1149.42",1,0,256,21
2018042910381718,124.5269382,26.36421145,R,3,"9451.115, 9179.825",2,"1.2027, 2.5094, 3.9662",2,"558.657, 1118",1,0,256,21
2018042910392013,124.5242818,26.35820016,R,3,"9405.925, 9373.361",2,"1.2094, 2.4623, 3.9698",2,"549.552, 1101.07",1,0,256,21
2018042910395491,124.5200717,26.35447828,R,3,"9406.745, 9415.167",2,"1.1771, 2.4765, 4.0639",2,"578.082, 1098.83",1,0,256,21
2018042910411846,124.5120702,26.34698458,R,3,"9351.623, 9387.63",2,"1.2155, 2.4824, 4.0524",2,"537.697, 1127.63",1,0,256,21
2018042910471674,124.4798406,26.3120744,R,3,"9435.589, 9399.084",2,"1.1695, 2.4617, 4.0834",2,"565.255, 1087.35",1,0,256,21
2018042910484602,124.4710922,26.30427394,R,3,"9456.349, 9356.806",2,"1.2176, 2.512, 3.9011",2,"561.592, 1111.92",1,0,256,21
2018042910521499,124.4590741,26.28445664,R,3,"9062.925, 9456.281",2,"1.2243, 2.3827, 3.8848",2,"559.457, 1135.9",1,0,256,21
2018042910541923,124.4452379,26.27259649,R,3,"9381.589, 9482.822",2,"1.1619, 2.5182, 3.9284",2,"569.816, 1109.48",1,0,256,21
2018042910562072,124.4348802,26.26109343,R,3,"9380.709, 9527.087",2,"1.1767, 2.5306, 4.0641",2,"554.686, 1121.55",1,0,256,21
2018042910570469,124.4294931,26.25671725,R,3,"9339.582, 9512.331",2,"1.1707, 2.4494, 3.9511",2,"573.223, 1131.36",1,0,256,21
2018042910581175,124.4266503,26.25045666,R,3,"9472.186, 9394.692",2,"1.214, 2.4928, 4.0003",2,"548.303, 1095.74",1,0,256,21
2018042910593227,124.4172775,26.24235283,R,3,"9348.689, 9244.342",2,"1.1606, 2.4506, 3.9708",2,"556.406, 1109.38",1,0,256,21
2018042911003489,124.4149058,26.23620069,R,3,"9409.222, 9659.914",2,"1.2398, 2.5051, 3.936",2,"558.727, 1114.99",1,0,256,21
2018042911030983,124.3963326,26.22219263,R,3,"9280.342, 9414.43",2,"1.1811, 2.4854, 3.9459",2,"546.74, 1091.05",1,0,256,21
2018042911040639,124.3961,26.21531157,R,3,"9201.333, 9504.458",2,"1.2276, 2.5464, 4.0136",2,"553.608, 1106.12",1,0,256,21
2018042911051210,124.3900982,26.20935503,R,3,"9558.953, 9440.225",2,"1.1659, 2.3857, 3.8875",2,"584.748, 1087.66",1,0,256,21
2018042911060767,124.3858838,26.20418157,R,3,"9299.27, 9349.138",2,"1.1755, 2.5948, 3.9071",2,"580.225, 1123.55",1,0,256,21
2018042911094759,124.3657458,26.18380152,R,3,"9412.66, 9520.005",2,"1.2104, 2.4491, 4.0019",2,"556.104, 1093.43",1,0,256,21
2018042911111474,124.3548834,26.17457889,R,3,"9354.195, 9355.48",2,"1.2145, 2.5508, 3.8901",2,"571.562, 1099.54",1,0,256,21
2018042911123080,124.3508019,26.16789348,R,3,"9276.427, 9253.361",2,"1.1989, 2.4406, 4.0447",2,"544.02, 1098.25",1,0,256,21
2018042911131049,124.3534761,26.16435601,R,3,"9293.251, 9333.124",2,"1.2025, 2.4698, 3.9514",2,"565.39, 1131.74",1,0,256,21
2018042911150923,124.3404769,26.15261064,R,3,"9364.193, 9545.332",2,"1.1787, 2.4729, 4.0397",2,"559.432, 1056.31",1,0,256,21
2018042911160038,124.3331845,26.14818489,R,3,"9407.628, 9417.874",2,"1.2148, 2.5774, 4.0387",2,"556.475, 1081.58",1,0,256,21
2018042911190492,124.3195611,26.13052299,R,3,"9302.546, 9540.68",2,"1.1994, 2.5277, 3.9043",2,"545.871, 1117.15",1,0,256,21
2018042911201837,124.3132671,26.12429631,R,3,"9526.326, 9279.911",2,"1.1818, 2.5089, 4.085",2,"540.796, 1092.58",1,0,256,21
2018042911214559,124.3010017,26.11422884,R,3,"9324.736, 9512.246",2,"1.2062, 2.5241, 4.0367",2,"569, 1116.23",1,0,256,21
2018042911224373,124.2995873,26.10905624,R,3,"9497.436, 9485.003",2,"1.2031, 2.427, 4.043",2,"560.85, 1111.4",1,0,256,21
2018042911240046,124.2902116,26.10242578,R,3,"9515.675, 9493.386",2,"1.2152, 2.4331, 3.9337",2,"554.553, 1088.77",1,0,256,21
2018042911253608,124.2873118,26.09275747,R,3,"9347.453, 9439.826",2,"1.1938, 2.4958, 3.9216",2,"537.795, 1091.97",1,0,256,21
2018042911264514,124.2810805,26.08610413,R,3,"9288.516, 9495.288",2,"1.1669, 2.4706, 3.9759",2,"556.791, 1122.61",1,0,256,21
2018042911273985,124.2773057,26.0806647,R,3,"9257.495, 9515.152",2,"1.2066, 2.4903, 3.9808",2,"569.935, 1111.28",1,0,256,21
2018042910311604,124.5697588,26.40064936,R,2,"2012.167, 2025.946, 2043.931, 2036.532",2,"10.336, 15.027, 19.868",1,1102.94,2,0.57079,274,22
2018042910322062,124.5644361,26.39422431,R,2,"2016.329, 2046.09, 2032.373, 2054.129",2,"10.623, 15.408, 20.09",1,1126.17,2,0.55324,274,22
2018042910325177,124.5604717,26.39096434,R,2,"1988.297, 2062.367, 2098.748, 2106.637",2,"10.522, 14.632, 19.49",1,1125.98,2,0.57219,274,22
2018042910341435,124.5495394,26.38333406,R,2,"2031.449, 2037.526, 2058.037, 2125.867",2,"10.657, 14.879, 20.295",1,1087.52,2,0.56691,274,22
2018042910353446,124.5503555,26.37600189,R,2,"2016.008, 1994.783, 1979.069, 2086.197",2,"10.636, 15.42, 19.546",1,1089.76,2,0.56259,274,22
2018042910364083,124.5389921,26.36938255,R,2,"2039.199, 2035.669, 2086.662, 2083.96",2,"10.651, 14.999, 20.513",1,1137.03,2,0.53933,274,22
2018042910371897,124.5383757,26.36535665,R,2,"1990.938, 2017.625, 2034.974, 2058.965",2,"9.937, 15.181, 20.621",1,1063.87,2,0.57575,274,22
2018042910384837,124.532775,26.35816112,R,2,"2012.696, 2019.795, 2063.016, 2051.108",2,"10.331, 15.306, 20.742",1,1124.12,2,0.54218,274,22
2018042910393944,124.5255959,26.35241439,R,2,"1993.515, 2015.532, 2080.859, 2108.438",2,"10.472, 15.331, 20.531",1,1114.83,2,0.54744,274,22
2018042910403389,124.5204482,26.34760729,R,2,"1995.149, 2069.096, 2049.064, 2039.412",2,"10.72, 14.987, 20.554",1,1094.08,2,0.5574,274,22
2018042910423141,124.5120327,26.33674914,R,2,"2019.031, 2016.785, 2030.676, 2083.404",2,"10.443, 14.968, 20.047",1,1092.97,2,0.54909,274,22
2018042910432706,124.5052253,26.33096897,R,2,"2020.091, 2002.803, 2020.222, 2089.214",2,"10.477, 15.228, 21.24",1,1107.66,2,0.56559,274,22
2018042910441702,124.5002212,26.32576093,R,2,"1997.11, 2035.569, 2023.761, 2062.003",2,"10.594, 15.035, 20.403",1,1123.87,2,0.56011,274,22
2018042910464932,124.4843037,26.31058263,R,2,"2004.571, 2054.739, 2050.23, 2108.545",2,"10.458, 15.14, 20.34",1,1115.32,2,0.56368,274,22
2018042910480507,124.4817803,26.3035191,R,2,"2000.071, 2037.704, 2072.638, 2088.375",2,"10.463, 15.535, 20.329",1,1142.76,2,0.54066,274,22
2018042910505636,124.4678766,26.28746348,R,2,"2006.873, 2041.08, 2081.513, 2072.275",2,"10.071, 15.449, 19.412",1,1109.97,2,0.55936,274,22
2018042910522458,124.4630109,26.27922137,R,2,"2017.657, 2042.836, 2084.531, 2070.779",2,"10.304, 15.128, 20.034",1,1100.7,2,0.5603,274,22
2018042910534563,124.454495,26.2719979,R,2,"2024.414, 2031.592, 2041.928, 2054.887",2,"10.686, 15.032, 20.444",1,1075.55,2,0.57261,274,22
2018042910541966,124.4522725,26.26892823,R,2,"1989.567, 2018.778, 2043.709, 2079.348",2,"10.627, 15.064, 20.037",1,1078.77,2,0.55059,274,22
2018042910545132,124.4471198,26.26542017,R,2,"2027.389, 2030.427, 2053.301, 2065.915",2,"10.292, 15.086, 20.354",1,1090.52,2,0.56896,274,22
2018042911003238,124.4211719,26.2321391,R,2,"1997.906, 2037.325, 2064.137, 2094.607",2,"10.232, 15.039, 19.777",1,1118.17,2,0.5761,274,22
2018042911050376,124.3971089,26.20652445,R,2,"1996.491, 2021.506, 2047.935, 2070.245",2,"10.266, 15.723, 20.099",1,1092.27,2,0.55439,274,22
2018042911055205,124.3905155,26.20266713,R,2,"2019.286, 2044.36, 2052.291, 2028.46",2,"10.203, 15.016, 20.493",1,1104.05,2,0.54174,274,22
2018042911070277,124.3853481,26.19520852,R,2,"2049.141, 2015.653, 2021.735, 2059.171",2,"10.263, 15.239, 20.75",1,1086.83,2,0.54619,274,22
2018042911082839,124.375015,26.18699532,R,2,"2016.983, 2040.939, 2035.443, 2051.766",2,"10.167, 14.866, 20.219",1,1078.36,2,0.55023,274,22
2018042911092249,124.3715589,26.18153426,R,2,"1989.118, 2051.556, 2063.547, 2047.648",2,"10.622, 15.283, 20.366",1,1119.3,2,0.56244,274,22
2018042911120737,124.3598765,26.16618977,R,2,"2023.506, 2042.438, 2080.199, 2079.859",2,"10.107, 15.142, 19.749",1,1128.09,2,0.55493,274,22
2018042911124924,124.3540299,26.1618995,R,2,"2015.998, 2050.971, 2074.411, 2063.265",2,"10.259, 15.333, 20.125",1,1099.25,2,0.57135,274,22
2018042911133861,124.3510062,26.15748216,R,2,"2001.294, 2022.496, 2086.503, 2048.084",2,"10.552, 14.906, 20.75",1,1086.62,2,0.55693,274,22
2018042911150236,124.3466524,26.14969889,R,2,"1981.733, 2060.576, 2062.42, 2091.759",2,"10.223, 15.285, 21.392",1,1074.36,2,0.56127,274,22
2018042911162956,124.3354582,26.14156406,R,2,"2001.048, 2029.143, 2036.391, 2047.796",2,"10.055, 15.003, 20.432",1,1096.44,2,0.55392,274,22
2018042911203395,124.3157559,26.11763118,R,2,"2024.295, 2065.626, 2026.015, 2049.371",2,"10.282, 15.309, 20.916",1,1060.47,2,0.57657,274,22
2018042911230861,124.3006816,26.10362348,R,2,"2050.56, 1998.039, 2037.402, 2046.482",2,"10.678, 15.183, 21.088",1,1130.99,2,0.55956,274,22
2018042911243513,124.2968407,26.0951285,R,2,"2017.984, 2002.848, 2060.748, 2026.009",2,"10.616, 15.288, 19.826",1,1132.42,2,0.57594,274,22
2018042911254873,124.2902056,26.08727639,R,2,"1986.073, 2026.781, 2058.694, 2015.63",2,"10.09, 15.549, 20.764",1,1120.04,2,0.54935,274,22
2018042911270695,124.2795271,26.08057698,R,2,"2001.852, 2038.343, 2041.637, 2115.413",2,"10.165, 15.205, 19.461",1,1106.18,2,0.55619,274,22
2018042911280786,124.2755743,26.0743898,R,2,"1993.542, 1995.052, 2052.913, 2095.652",2,"10.202, 14.869, 19.963",1,1073.85,2,0.53556,274,22
2018042911285863,124.2718451,26.0690953,R,2,"1999.816, 2029.266, 2098.463, 2066.58",2,"10.577, 15.058, 20.186",1,1077.57,2,0.57424,274,22
2018042911293332,124.2648086,26.06645833,R,2,"2018.061, 2048.755, 2012.189, 2062.786",2,"10.549, 15.331, 20.109",1,1145.15,2,0.54833,274,22
2018042911302366,124.2632078,26.06154599,R,2,"2032.782, 2005.779, 2075.524, 2095.163",2,"10.256, 15.107, 20.67",1,1127.18,2,0.57476,274,22
2018042910314278,124.5701483,26.40038276,R,3,"9058.361, 9449.028",2,"10.132, 20.197, 41.467",2,"1482.23, 1693.88, 1948.22",2,0.88923,278,16
2018042910342676,124.5540951,26.38588459,R,3,"9074.968, 9428.58",2,"10.461, 20.224, 40.019",2,"1487.35, 1733.94, 1998.56",2,0.88271,278,16
2018042910352113,124.555546,26.37977687,R,3,"9238.467, 9614.893",2,"10.185, 19.976, 41.675",2,"1508.05, 1682.8, 2031.15",2,0.89181,278,16
2018042910361221,124.5492431,26.3749822,R,3,"9280.862, 9432.813",2,"10.101, 21.037, 40.4",2,"1470.72, 1644.98, 1930.79",2,0.88777,278,16
2018042910364437,124.547212,26.37175827,R,3,"8997.253, 9404.505",2,"10.302, 20.617, 39.915",2,"1526.51, 1724.52, 2043.83",2,0.87087,278,16
2018042910392742,124.531196,26.35611433,R,3,"9054.619, 9405.687",2,"10.696, 20.137, 41.321",2,"1536.98, 1766.51, 1989.54",2,0.87654,278,16
2018042910404053,124.5233955,26.35024134,R,3,"9190.8, 9559.057",2,"10.486, 20.325, 41.989",2,"1530.83, 1677.58, 1972.35",2,0.90649,278,16
2018042910411819,124.522972,26.34539675,R,3,"8993.897, 9551.51",2,"10.568, 20.359, 40.819",2,"1467.09, 1741.59, 2020.2",2,0.8432,278,16
2018042910420711,124.5143182,26.34176347,R,3,"9074.586, 9432.45",2,"10.138, 20.763, 40.052",2,"1507.52, 1705.68, 1964.04",2,0.88808,278,16
2018042910442748,124.5055454,26.32763077,R,3,"9195.502, 9482.973",2,"10.09, 20.289, 40.892",2,"1505.39, 1673.37, 2014.08",2,0.87818,278,16
2018042910450576,124.5002217,26.32400469,R,3,"9065.834, 9502.412",2,"10.577, 20.221, 41.658",2,"1459.27, 1720.27, 2047.64",2,0.87545,278,16
2018042910463518,124.4938954,26.31555659,R,3,"9100.497, 9594.246",2,"10.319, 20.662, 40.344",2,"1470.15, 1787.68, 2043.98",2,0.86115,278,16
2018042910472933,124.4903952,26.31028214,R,3,"9060.634, 9425.789",2,"10.104, 20.255, 40.487",2,"1534.06, 1725.61, 1966.43",2,0.88946,278,16
2018042910484215,124.4846522,26.30268133,R,3,"9113.796, 9655.753",2,"9.7566, 20.474, 41.433",2,"1469.73, 1721.21, 2057.36",2,0.89721,278,16
2018042910492854,124.478466,26.29840882,R,3,"9229.346, 9614.397",2,"10.196, 21.316, 40.134",2,"1537.08, 1709.83, 1962.5",2,0.88576,278,16
2018042910501086,124.4749543,26.29507833,R,3,"9223.194, 9475.054",2,"10.183, 20.869, 41.573",2,"1510.41, 1683.86, 2025.54",2,0.87392,278,16
2018042910512909,124.4644071,26.28724446,R,3,"9132.668, 9677.227",2,"10.289, 20.548, 40.303",2,"1478.86, 1723.36, 2025.66",2,0.90812,278,16
2018042910532238,124.4565582,26.27664147,R,3,"9035.623, 9479.594",2,"10.238, 20.314, 41.227",2,"1498.91, 1658.84, 1970.75",2,0.88525,278,16
2018042910542124,124.4577192,26.27125603,R,3,"9141.318, 9466.499",2,"10.495, 20.959, 41.716",2,"1560.78, 1682.29, 1990.88",2,0.86613,278,16
2018042910555073,124.4470952,26.2624457,R,3,"9183.837, 9512.198",2,"10.098, 21.191, 41.231",2,"1458.38, 1655.27, 1968.2",2,0.9047,278,16
2018042910564145,124.4431266,26.25728943,R,3,"9226.176, 9601.839",2,"10.244, 20.713, 41.062",2,"1535.69, 1686.38, 1991.56",2,0.90933,278,16
2018042910573760,124.4351481,26.25210311,R,3,"9130.392, 9500.843",2,"9.966, 20.373, 42.04",2,"1520.7, 1694.81, 1938.2",2,0.90882,278,16
2018042910585461,124.4300833,26.24545877,R,3,"9078.354, 9544.644",2,"10.267, 21.27, 40.678",2,"1482.23, 1686.93, 1992.55",2,0.90817,278,16
2018042910593393,124.4239116,26.24135127,R,3,"9029.048, 9573.494",2,"10.304, 20.404, 41.086",2,"1488.32, 1661.62, 1938.75",2,0.92818,278,16
2018042911003258,124.4196427,26.23581426,R,3,"9030.669, 9518.522",2,"10.56, 20.664, 41.409",2,"1476.79, 1673.82, 1978.08",2,0.86459,278,16
2018042911014183,124.4138512,26.22923278,R,3,"9163.442, 9590.618",2,"10.007, 20.885, 40.974",2,"1485.08, 1664.62, 1994.47",2,0.91019,278,16
2018042911030136,124.4064115,26.22165704,R,3,"9174.488, 9691.286",2,"10.284, 20.896, 40.973",2,"1460.94, 1688.2, 1955.04",2,0.87983,278,16
2018042911035033,124.4031312,26.2161156,R,3,"8988.499, 9491.972",2,"10.025, 20.698, 41.011",2,"1523.29, 1697.29, 2024.59",2,0.87882,278,16
2018042911055863,124.3924516,26.20547621,R,3,"9170.945, 9535.744",2,"10.097, 19.886, 40.019",2,"1579.1, 1702.14, 1997.04",2,0.89846,278,16
2018042911095280,124.3732663,26.18176436,R,3,"9055.96, 9400.254",2,"10.349, 20.669, 42.115",2,"1521.41, 1700.44, 2025.76",2,0.8872,278,16
2018042911111989,124.3693732,26.17353497,R,3,"9064.904, 9602.176",2,"10.122, 20.712, 40.455",2,"1518.82, 1578.4, 1999",2,0.88592,278,16
2018042911115367,124.3678421,26.1695436,R,3,"9062.416, 9475.586",2,"10.068, 20.889, 41.775",2,"1524, 1674.78, 2006.98",2,0.88102,278,16
2018042911131607,124.3559388,26.16294667,R,3,"9139.048, 9380.638",2,"9.6624, 20.371, 41.575",2,"1524.85, 1749.88, 2015.95",2,0.87477,278,16
2018042911141913,124.3524568,26.15665905,R,3,"9057.396, 9489.144",2,"10.634, 21.016, 40.726",2,"1502.01, 1675.13, 2028.12",2,0.88719,278,16
2018042911145264,124.3488036,26.15326707,R,3,"9108.28, 9406.477",2,"10.483, 20.79, 40.296",2,"1465.64, 1698.8, 1968.3",2,0.89812,278,16
2018042911171193,124.335151,26.14016276,R,3,"9249.954, 9526.9",2,"10.21, 20.327, 41.681",2,"1522.36, 1651.26, 2011.05",2,0.91186,278,16
2018042911182082,124.3295406,26.13369877,R,3,"8955.266, 9398.834",2,"9.9458, 20.605, 39.649",2,"1534.6, 1744.75, 1935.31",2,0.89506,278,16
2018042911204299,124.3159162,26.1198477,R,3,"8944.454, 9494.7",2,"10.046, 21.055, 41.324",2,"1487.3, 1734.15, 2004.93",2,0.91494,278,16
2018042911213558,124.3162648,26.11337817,R,3,"9142.422, 9384.523",2,"10.18, 20.946, 40.468",2,"1501.84, 1695.51, 2041.93",2,0.90051,278,16
2018042911232393,124.3054361,26.10422135,R,3,"8778.605, 9582.29",2,"10.279, 20.655, 42.216",2,"1514.17, 1711.33, 2016.51",2,0.90697,278,16
2018042911242358,124.3022794,26.09848974,R,3,"9215.202, 9548.329",2,"10.34, 20.076, 40.697",2,"1454.57, 1727.09, 1997.43",2,0.87652,278,16
2018042911261078,124.2899526,26.0885375,R,3,"9131.967, 9560.717",2,"10.168, 20.339, 41.876",2,"1498.3, 1737.85, 1976.44",2,0.88185,278,16
2018042911265282,124.2869554,26.08414204,R,3,"9085.453, 9571.479",2,"10.443, 20.25, 42.77",2,"1504.99, 1712.73, 1982.05",2,0.88351,278,16
2018042911285979,124.2777688,26.07223664,R,3,"9167.632, 9301.579",2,"10.247, 21.057, 42.157",2,"1479.44, 1695.21, 2051.94",2,0.9008,278,16
2018042911301469,124.2704228,26.06504868,R,3,"8960.981, 9457.663",2,"10.106, 20.016, 41.091",2,"1539.46, 1732.79, 2026.3",2,0.89298,278,16
2018042910302115,124.5818332,26.40826917,R,3,"9402.56, 9517.512",2,"1.2172, 2.5653, 3.9933",2,"548.604, 1074.19",1,0,282,18
2018042910314483,124.5737909,26.40021702,R,3,"9329.247, 9343.234",2,"1.1687, 2.426, 3.8928",2,"547.936, 1115.72",1,0,282,18
2018042910331452,124.5673557,26.39161709,R,3,"9447.45, 9431.498",2,"1.1443, 2.4646, 4.026",2,"548.175, 1085.26",1,0,282,18
2018042910394066,124.5321654,26.35485551,R,3,"9456.107, 9466.928",2,"1.2127, 2.4889, 4.0087",2,"570.224, 1092.93",1,0,282,18
2018042910411066,124.5278411,26.34594497,R,3,"9347.886, 9534.573",2,"1.1774, 2.4984, 3.9399",2,"559.627, 1136.13",1,0,282,18
2018042910414545,124.5211278,26.34222939,R,3,"9227.778, 9423.595",2,"1.1812, 2.4616, 4.1951",2,"573.28, 1113.63",1,0,282,18
2018042910425332,124.516207,26.33591284,R,3,"9412.24, 9407.258",2,"1.1613, 2.4736, 4.0716",2,"569.095, 1081.79",1,0,282,18
2018042910444712,124.5046643,26.32559204,R,3,"9329.621, 9342.002",2,"1.1973, 2.5129, 4.0741",2,"550.342, 1093.6",1,0,282,18
2018042910460828,124.4990204,26.31794795,R,3,"9358.94, 9607.61",2,"1.2148, 2.4823, 4.0387",2,"570.799, 1131.95",1,0,282,18
2018042910482361,124.4904153,26.30437579,R,3,"9325.006, 9328.204",2,"1.1515, 2.4414, 3.9394",2,"556.076, 1107.56",1,0,282,18
2018042910485460,124.4865665,26.30114618,R,3,"9335.345, 9482.848",2,"1.2318, 2.4507, 3.9939",2,"570.836, 1081.47",1,0,282,18
2018042910493988,124.4804964,26.29693879,R,3,"9523.409, 9432.283",2,"1.224, 2.5226, 4.0513",2,"554.791, 1059.49",1,0,282,18
2018042910510144,124.4757939,26.28990772,R,3,"9335.421, 9482.64",2,"1.2342, 2.573, 4.0058",2,"563.703, 1131.43",1,0,282,18
2018042910514608,124.4701069,26.2856121,R,3,"9444.907, 9199.609",2,"1.2135, 2.4937, 4.0041",2,"557.56, 1097.85",1,0,282,18
2018042910524766,124.4627175,26.27967559,R,3,"9484.679, 9459.227",2,"1.2251, 2.5524, 4.044",2,"575.705, 1127.39",1,0,282,18
2018042910540400,124.4586142,26.27244785,R,3,"9446.331, 9281.88",2,"1.1857, 2.5031, 3.8948",2,"592.353, 1101.1",1,0,282,18
2018042910543697,124.459691,26.26889984,R,3,"9317.278, 9544.439",2,"1.1977, 2.4255, 3.7977",2,"550.506, 1114.54",1,0,282,18
2018042910555437,124.4503531,26.26156899,R,3,"9364.741, 9477.097",2,"1.2307, 2.5226, 3.8785",2,"561.022, 1143.04",1,0,282,18
2018042910565450,124.4418624,26.25603971,R,3,"9377.459, 9479.669",2,"1.1881, 2.5142, 3.9414",2,"597.568, 1101",1,0,282,18
2018042910585401,124.4358074,26.24468992,R,3,"9387.657, 9385.043",2,"1.1875, 2.5673, 3.969",2,"565.751, 1085.5",1,0,282,18
2018042911000863,124.4313596,26.23818592,R,3,"9433.627, 9530.395",2,"1.1626, 2.44, 3.9878",2,"561.862, 1086.53",1,0,282,18
2018042911005838,124.4240397,26.23206863,R,3,"9393.27, 9151.605",2,"1.1959, 2.4892, 4.1114",2,"561.568, 1111.98",1,0,282,18
2018042911030667,124.4129374,26.22022205,R,3,"9423.202, 9387.904",2,"1.1787, 2.4301, 3.9736",2,"547.91, 1114.23",1,0,282,18
2018042911041320,124.4084216,26.21399004,R,3,"9519.056, 9465.689",2,"1.223, 2.5014, 3.9992",2,"534.168, 1123.9",1,0,282,18
2018042911051867,124.4006394,26.20711545,R,3,"9251.928, 9390.938",2,"1.1983, 2.513, 4.0405",2,"551.627, 1108.81",1,0,282,18
2018042911062788,124.3964754,26.20037073,R,3,"9232.79, 9400.998",2,"1.1862, 2.4816, 3.9255",2,"573.27, 1062.69",1,0,282,18
2018042911072925,124.3946894,26.19513509,R,3,"9332.564, 9382.246",2,"1.1863, 2.4798, 3.9964",2,"560.29, 1127.67",1,0,282,18
2018042911085887,124.3817863,26.18622708,R,3,"9461.04, 9555.938",2,"1.2001, 2.4328, 4.0207",2,"527.074, 1114.72",1,0,282,18
2018042911093461,124.3802015,26.18308276,R,3,"9239.954, 9500.842",2,"1.2104, 2.4504, 4.0667",2,"556.9, 1121.32",1,0,282,18
2018042911103410,124.3756441,26.17702123,R,3,"9413.568, 9450.538",2,"1.1347, 2.4165, 4.0041",2,"572.937, 1122.87",1,0,282,18
2018042911120185,124.368208,26.16896902,R,3,"9460.596, 9384.612",2,"1.1503, 2.4908, 3.9336",2,"565.318, 1070.33",1,0,282,18
2018042911141783,124.3572694,26.15605011,R,3,"9420.011, 9487.655",2,"1.2209, 2.4076, 3.9815",2,"558.416, 1112.74",1,0,282,18
2018042911163356,124.3440338,26.1421711,R,3,"9342.177, 9581.839",2,"1.231, 2.512, 4.0577",2,"558.98, 1057.96",1,0,282,18
2018042911174297,124.3372864,26.13667551,R,3,"9513.055, 9402.114",2,"1.2182, 2.5071, 3.994",2,"576.86, 1101.77",1,0,282,18
2018042911190158,124.3316267,26.12809804,R,3,"9430.608, 9583.496",2,"1.1768, 2.4953, 3.9435",2,"567.707, 1134.74",1,0,282,18
2018042911224473,124.3097163,26.10762192,R,3,"9331.892, 9448.38",2,"1.2383, 2.5673, 4.0027",2,"555.941, 1093.89",1,0,282,18
2018042911231777,124.3095447,26.10438324,R,3,"9298.91, 9450.146",2,"1.1975, 2.5009, 4.0473",2,"554.57, 1074.75",1,0,282,18
2018042911242074,124.3079232,26.09843629,R,3,"9514.892, 9505.976",2,"1.204, 2.4132, 4.0391",2,"556.626, 1101.92",1,0,282,18
2018042911253493,124.2973119,26.09184915,R,3,"9460.419, 9378.004",2,"1.1592, 2.5088, 4.1288",2,"538.601, 1061.93",1,0,282,18
2018042911263304,124.2937946,26.08509885,R,3,"9231.129, 9458.268",2,"1.1839, 2.4444, 4.0431",2,"552.706, 1112.15",1,0,282,18
2018042911275486,124.2870407,26.07760598,R,3,"9411.418, 9445.699",2,"1.2178, 2.4423, 4.0263",2,"576.53, 1077.6",1,0,282,18
2018042911292449,124.2792275,26.06901667,R,3,"9334.231, 9484.731",2,"1.1664, 2.4404, 3.9734",2,"564.908, 1096.11",1,0,282,18
2018042911304778,124.2716235,26.0619359,R,3,"9362.244, 9441.08",2,"1.2096, 2.5596, 3.9569",2,"577.52, 1119.68",1,0,282,18
2018042910295446,124.5880655,26.4044453,R,3,"5509.392, 5611.085",2,"21.053, 49.212",1,1192.19,2,0.34235,289,21
2018042910311944,124.5766806,26.39672678,R,3,"5477.4, 5602.071",2,"20.473, 51.938",1,1178.36,2,0.35114,289,21
2018042910321958,124.5735538,26.39073484,R,3,"5560.373, 5585.738",2,"19.833, 51.436",1,1237.23,2,0.35022,289,21
2018042910332774,124.5695408,26.38485058,R,3,"5477.095, 5520.858",2,"19.761, 51.391",1,1162.36,2,0.34188,289,21
2018042910352007,124.5596498,26.37349249,R,3,"5620.543, 5572.622",2,"20.435, 50.828",1,1195.36,2,0.34203,289,21
